userid,fcnname,actionid,actiontype,time,input,output,quizq,actualoutput,result,finalguess,
spark108,Induced,34,quiz_answer,2020-02-21 10:48:42,11,55,0,55,true,,
spark108,Induced,35,quiz_answer,2020-02-21 10:48:52,9,36,1,36,true,,
spark108,Induced,36,quiz_answer,2020-02-21 10:49:01,6,15,2,15,true,,
spark108,Induced,37,final_answer,2020-02-21 10:49:03,,,,,,Absolute value of arithmetic series,
spark108,Average,38,eval_input,2020-02-21 10:49:27,1 2 3,2,,,,,
spark108,Average,39,eval_input,2020-02-21 10:49:30,1 2 3 4,2.5,,,,,
spark108,Average,40,eval_input,2020-02-21 10:49:34,1 2 3 4 5,3,,,,,
spark108,Average,41,eval_input,2020-02-21 10:49:42,-1 2 5 7 3,3.2,,,,,
spark108,Average,42,eval_input,2020-02-21 10:50:00,0 2 5 7 3,3.4,,,,,
spark108,Average,43,quiz_answer,2020-02-21 10:51:01,1 8 24,11,0,11,true,,
spark108,Average,44,quiz_answer,2020-02-21 10:51:06,8 1 24,11,1,11,true,,
spark108,Average,45,quiz_answer,2020-02-21 10:51:16,1 2 3 14,5,2,5,true,,
spark108,Average,46,final_answer,2020-02-21 10:51:17,,,,,,Mean of all integers in list,
spark108,FirstIntoSecondDivisible,47,eval_input,2020-02-21 11:02:51,1 2,true,,,,,
spark108,FirstIntoSecondDivisible,48,eval_input,2020-02-21 11:02:55,1 3,true,,,,,
spark108,FirstIntoSecondDivisible,49,eval_input,2020-02-21 11:02:56,1 4,true,,,,,
spark108,FirstIntoSecondDivisible,50,eval_input,2020-02-21 11:02:58,1 5,true,,,,,
spark108,FirstIntoSecondDivisible,51,eval_input,2020-02-21 11:03:00,2 5,false,,,,,
spark108,FirstIntoSecondDivisible,52,eval_input,2020-02-21 11:03:05,2 6,true,,,,,
spark108,FirstIntoSecondDivisible,53,eval_input,2020-02-21 11:03:09,2 7,false,,,,,
spark108,FirstIntoSecondDivisible,54,eval_input,2020-02-21 11:03:11,2 8,true,,,,,
spark108,FirstIntoSecondDivisible,55,eval_input,2020-02-21 11:03:15,4 8,true,,,,,
spark108,FirstIntoSecondDivisible,56,eval_input,2020-02-21 11:03:20,5 8,false,,,,,
spark108,FirstIntoSecondDivisible,57,eval_input,2020-02-21 11:03:22,5 10,true,,,,,
spark108,FirstIntoSecondDivisible,58,eval_input,2020-02-21 11:03:24,5 9,false,,,,,
spark108,FirstIntoSecondDivisible,59,eval_input,2020-02-21 11:03:30,0 9,false,,,,,
spark108,FirstIntoSecondDivisible,60,eval_input,2020-02-21 11:03:33,-2 9,false,,,,,
spark108,FirstIntoSecondDivisible,61,eval_input,2020-02-21 11:03:36,-2 8,true,,,,,
spark108,FirstIntoSecondDivisible,62,quiz_answer,2020-02-21 11:04:36,"2,8",true,0,true,true,,
spark108,FirstIntoSecondDivisible,63,quiz_answer,2020-02-21 11:04:41,"8,2",false,1,false,true,,
spark108,FirstIntoSecondDivisible,64,quiz_answer,2020-02-21 11:04:48,"2,0",true,2,true,true,,
spark108,FirstIntoSecondDivisible,65,final_answer,2020-02-21 11:04:50,,,,,,"Given (a,b), evaluates if b is divisible by a",
spark108,SumParityInt,66,eval_input,2020-02-21 11:05:00,1 2,1,,,,,
spark108,SumParityInt,67,eval_input,2020-02-21 11:05:03,1 2 3,0,,,,,
spark108,SumParityInt,68,eval_input,2020-02-21 11:05:04,1 2 3 4,0,,,,,
spark108,SumParityInt,69,eval_input,2020-02-21 11:05:06,1 2 3 4 5,1,,,,,
spark108,SumParityInt,70,eval_input,2020-02-21 11:05:08,1 2 3 4 5 6,1,,,,,
spark108,SumParityInt,71,eval_input,2020-02-21 11:05:09,1 2 3 4 5 6 7,0,,,,,
spark108,SumParityInt,72,eval_input,2020-02-21 11:05:45,1 2 3 4 5 6 7 8,0,,,,,
spark108,SumParityInt,73,eval_input,2020-02-21 11:06:21,2 5 7,0,,,,,
spark108,SumParityInt,74,eval_input,2020-02-21 11:06:25,-1,1,,,,,
spark108,SumParityInt,75,eval_input,2020-02-21 11:06:28,-1 -2,1,,,,,
spark108,SumParityInt,76,eval_input,2020-02-21 11:06:30,-1 -2 -2,1,,,,,
spark108,SumParityInt,77,eval_input,2020-02-21 11:06:32,-1 -2 -2 -2,1,,,,,
spark108,SumParityInt,78,eval_input,2020-02-21 11:06:34,-1 -2 -3,0,,,,,
spark108,SumParityInt,79,quiz_answer,2020-02-21 11:12:07,333,0,0,1,false,,
spark108,SumParityInt,80,final_answer,2020-02-21 11:12:09,,,,,,.,
srockhil,Induced,0,eval_input,2020-02-21 15:06:19,1,0,,,,,
srockhil,Induced,1,eval_input,2020-02-21 15:06:26,2,1,,,,,
srockhil,Induced,2,eval_input,2020-02-21 15:06:30,3,3,,,,,
srockhil,Induced,3,eval_input,2020-02-21 15:06:35,4,6,,,,,
srockhil,Induced,4,eval_input,2020-02-21 15:06:39,5,10,,,,,
srockhil,Induced,5,eval_input,2020-02-21 15:06:47,-4,10,,,,,
srockhil,Induced,6,eval_input,2020-02-21 15:06:51,-1,1,,,,,
srockhil,Induced,7,eval_input,2020-02-21 15:06:56,2,1,,,,,
srockhil,Induced,8,eval_input,2020-02-21 15:07:00,-2,3,,,,,
srockhil,Induced,9,eval_input,2020-02-21 15:07:06,-3,6,,,,,
srockhil,Induced,10,eval_input,2020-02-21 15:07:56,200,19900,,,,,
srockhil,Induced,11,eval_input,2020-02-21 15:08:13,100,4950,,,,,
srockhil,Induced,12,eval_input,2020-02-21 15:09:11,-100,5050,,,,,
srockhil,Induced,13,eval_input,2020-02-21 15:13:53,1,0,,,,,
srockhil,Induced,14,eval_input,2020-02-21 15:13:55,12,66,,,,,
srockhil,Induced,15,eval_input,2020-02-21 15:13:59,2,1,,,,,
srockhil,Induced,16,eval_input,2020-02-21 15:14:05,220,24090,,,,,
srockhil,Induced,17,eval_input,2020-02-21 15:14:08,20,190,,,,,
srockhil,Induced,18,eval_input,2020-02-21 15:16:01,-20,210,,,,,
srockhil,Induced,19,eval_input,2020-02-21 15:16:06,-21,231,,,,,
srockhil,Induced,20,eval_input,2020-02-21 15:16:08,21,210,,,,,
srockhil,Induced,21,eval_input,2020-02-21 15:16:43,-19,190,,,,,
srockhil,Induced,22,eval_input,2020-02-21 15:19:27,-5,15,,,,,
srockhil,Induced,23,eval_input,2020-02-21 15:19:30,6,15,,,,,
srockhil,Induced,24,eval_input,2020-02-21 15:20:16,0,0,,,,,
srockhil,Induced,25,eval_input,2020-02-21 15:26:35,-18,171,,,,,
srockhil,Induced,26,eval_input,2020-02-21 15:26:40,19,171,,,,,
srockhil,Induced,27,quiz_answer,2020-02-21 15:32:02,11,55,0,55,true,,
srockhil,Induced,28,quiz_answer,2020-02-21 15:32:17,9,36,1,36,true,,
srockhil,Induced,29,quiz_answer,2020-02-21 15:32:35,6,15,2,15,true,,
srockhil,Induced,30,final_answer,2020-02-21 15:32:37,,,,,,"squares the input, divides that by 2 (rounds down) and then subtracts half of the original input.",
srockhil,Median,31,eval_input,2020-02-21 15:37:51,0,0,,,,,
srockhil,Median,32,eval_input,2020-02-21 15:37:54,0 1,0.5,,,,,
srockhil,Median,33,eval_input,2020-02-21 15:38:53,0 1 2,1,,,,,
srockhil,Median,34,eval_input,2020-02-21 15:39:37,0 1,0.5,,,,,
srockhil,Median,35,eval_input,2020-02-21 15:45:01,0 1 2 3,1.5,,,,,
srockhil,Median,36,eval_input,2020-02-21 15:45:24,0 1 2 3 4,2,,,,,
srockhil,Median,37,eval_input,2020-02-21 15:45:26,0 1 2 3 4 5,2.5,,,,,
srockhil,Median,38,eval_input,2020-02-21 15:45:27,0 1 2 3 4 5 6,3,,,,,
srockhil,Median,39,eval_input,2020-02-21 15:45:29,0 1 2 3 4 5 6 7,3.5,,,,,
srockhil,Median,40,eval_input,2020-02-21 15:46:03,0 1 2 3 4 5 6 -7,2.5,,,,,
srockhil,Median,41,eval_input,2020-02-21 15:46:14,0 1 2 3 4 5 -6 -7,1.5,,,,,
srockhil,Median,42,eval_input,2020-02-21 15:46:28,2 3 4,3,,,,,
srockhil,Median,43,eval_input,2020-02-21 15:46:38,2 3 4 5,3.5,,,,,
srockhil,Median,44,eval_input,2020-02-21 15:46:39,2 3 4 5 6,4,,,,,
srockhil,Median,46,eval_input,2020-02-21 15:46:40,2 3 4 5 6 7 8,5,,,,,
srockhil,Median,45,eval_input,2020-02-21 15:46:40,2 3 4 5 6 7,4.5,,,,,
srockhil,Median,47,eval_input,2020-02-21 15:46:43,2 3 4 5 6 7,4.5,,,,,
srockhil,Median,48,eval_input,2020-02-21 15:46:47,2 3 4 5 6 7 -8,4,,,,,
srockhil,Median,49,eval_input,2020-02-21 15:55:22,1,1,,,,,
srockhil,Median,50,eval_input,2020-02-21 15:55:23,2,2,,,,,
srockhil,Median,51,eval_input,2020-02-21 15:55:25,3,3,,,,,
srockhil,Median,52,eval_input,2020-02-21 15:55:27,4,4,,,,,
srockhil,Median,53,eval_input,2020-02-21 15:55:30,4 4,4,,,,,
srockhil,Median,54,eval_input,2020-02-21 15:55:33,4 4 5,4,,,,,
srockhil,Median,55,eval_input,2020-02-21 15:55:35,4 4 5 5,4.5,,,,,
srockhil,Median,56,eval_input,2020-02-21 15:55:38,4 4 5 5 6,5,,,,,
srockhil,Median,57,eval_input,2020-02-21 15:55:40,4 4 5 5 6 7,5,,,,,
srockhil,Median,58,eval_input,2020-02-21 15:55:45,4 5,4.5,,,,,
srockhil,Median,59,eval_input,2020-02-21 15:55:46,4 5 6,5,,,,,
srockhil,Median,60,eval_input,2020-02-21 15:55:48,4 5 6 6,5.5,,,,,
srockhil,Median,61,eval_input,2020-02-21 15:55:53,4 5 6 6 4,5,,,,,
srockhil,Median,62,eval_input,2020-02-21 15:56:06,4 5 6 6 4 4,4.5,,,,,
srockhil,Median,63,eval_input,2020-02-21 15:56:11,4 5 6 6 4 4 4,4,,,,,
srockhil,Median,64,eval_input,2020-02-21 15:56:12,4 5 6 6 4 4 4 4,4,,,,,
srockhil,Median,65,eval_input,2020-02-21 15:56:14,4 5 6 6 4 4 4 4 4,4,,,,,
srockhil,Median,66,eval_input,2020-02-21 15:57:33,4 5 6 6 7,6,,,,,
srockhil,Median,67,eval_input,2020-02-21 15:57:36,4 5 6 6 7 90,6,,,,,
srockhil,Median,68,eval_input,2020-02-21 15:57:44,4 5 6 6 7 90 91,6,,,,,
srockhil,Median,69,eval_input,2020-02-21 15:57:50,4 5 6 6 7 90 91 21,6.5,,,,,
srockhil,Median,70,eval_input,2020-02-21 15:58:05,3,3,,,,,
srockhil,Median,71,eval_input,2020-02-21 15:58:08,3 4,3.5,,,,,
srockhil,Median,72,eval_input,2020-02-21 15:58:10,3 3,3,,,,,
srockhil,Median,73,eval_input,2020-02-21 15:58:11,3 33,18,,,,,
srockhil,Median,74,eval_input,2020-02-21 15:58:17,3 33 3,3,,,,,
srockhil,Median,75,eval_input,2020-02-21 15:58:21,3 33 3 3,3,,,,,
srockhil,Median,76,eval_input,2020-02-21 15:58:25,3 33 3 3 33,3,,,,,
srockhil,Median,77,eval_input,2020-02-21 15:58:28,3 33 3 3 33 40,18,,,,,
srockhil,Median,78,eval_input,2020-02-21 15:58:49,2,2,,,,,
srockhil,Median,79,eval_input,2020-02-21 15:58:51,2 3,2.5,,,,,
srockhil,Median,80,eval_input,2020-02-21 15:58:54,2 3 4,3,,,,,
srockhil,Median,81,eval_input,2020-02-21 15:58:56,2 3 4 5,3.5,,,,,
srockhil,Median,82,eval_input,2020-02-21 15:58:57,2 3 4 5 6,4,,,,,
srockhil,Median,83,eval_input,2020-02-21 15:58:59,2 3 4 5 6 7,4.5,,,,,
srockhil,Median,84,eval_input,2020-02-21 15:59:00,2 3 4 5 6 7 2,4,,,,,
srockhil,Median,85,eval_input,2020-02-21 15:59:06,2 3 4 5 6 7 2 2,3.5,,,,,
srockhil,Median,86,eval_input,2020-02-21 15:59:07,2 3 4 5 6 7 2 2 2,3,,,,,
srockhil,Median,87,eval_input,2020-02-21 15:59:08,2 3 4 5 6 7 2 2 2 2,2.5,,,,,
srockhil,Median,89,eval_input,2020-02-21 15:59:09,2 3 4 5 6 7 2 2 2 2 2 2,2,,,,,
srockhil,Median,88,eval_input,2020-02-21 15:59:09,2 3 4 5 6 7 2 2 2 2 2,2,,,,,
srockhil,Median,90,eval_input,2020-02-21 15:59:10,2 3 4 5 6 7 2 2 2 2 2 2 2,2,,,,,
srockhil,Median,91,eval_input,2020-02-21 15:59:11,2 3 4 5 6 7 2 2 2 2 2 2 2 2,2,,,,,
srockhil,Median,92,eval_input,2020-02-21 16:00:27,2 3 3,3,,,,,
srockhil,Median,93,eval_input,2020-02-21 16:00:29,2 3,2.5,,,,,
srockhil,Median,94,eval_input,2020-02-21 16:00:32,2 3 3,3,,,,,
srockhil,Median,95,eval_input,2020-02-21 16:00:34,2 3 3 4,3,,,,,
srockhil,Median,96,eval_input,2020-02-21 16:00:36,2 3 3 4 5,3,,,,,
srockhil,Median,97,eval_input,2020-02-21 16:00:37,2 3 3 4 5 6,3.5,,,,,
srockhil,Median,98,eval_input,2020-02-21 16:02:19,2 2,2,,,,,
srockhil,Median,99,eval_input,2020-02-21 16:02:21,2,2,,,,,
srockhil,Median,100,eval_input,2020-02-21 16:02:22,2 2,2,,,,,
srockhil,Median,101,eval_input,2020-02-21 16:02:24,100,100,,,,,
srockhil,Median,102,eval_input,2020-02-21 16:02:26,100 100,100,,,,,
srockhil,Median,103,eval_input,2020-02-21 16:02:28,100 100 100,100,,,,,
srockhil,Median,104,eval_input,2020-02-21 16:02:30,100 100 100 100,100,,,,,
srockhil,Median,105,eval_input,2020-02-21 16:02:33,100 1,50.5,,,,,
srockhil,Median,106,eval_input,2020-02-21 16:02:46,100 2,51,,,,,
srockhil,Median,107,eval_input,2020-02-21 16:02:47,100 3,51.5,,,,,
srockhil,Median,108,eval_input,2020-02-21 16:02:48,100 4,52,,,,,
srockhil,Median,109,eval_input,2020-02-21 16:02:49,100 5,52.5,,,,,
srockhil,Median,110,eval_input,2020-02-21 16:02:50,100 6,53,,,,,
srockhil,Median,111,eval_input,2020-02-21 16:03:10,100 9,54.5,,,,,
srockhil,Median,112,eval_input,2020-02-21 16:03:16,100 50,75,,,,,
srockhil,Median,113,eval_input,2020-02-21 16:03:41,100 101,100.5,,,,,
srockhil,Median,114,eval_input,2020-02-21 16:03:54,100 10,55,,,,,
srockhil,Median,115,eval_input,2020-02-21 16:03:57,100 110,105,,,,,
srockhil,Median,116,eval_input,2020-02-21 16:04:18,100 300,200,,,,,
srockhil,Median,117,eval_input,2020-02-21 16:04:22,100 400,250,,,,,
srockhil,Median,118,eval_input,2020-02-21 16:04:25,100 100,100,,,,,
srockhil,Median,119,eval_input,2020-02-21 16:04:29,100 33,66.5,,,,,
srockhil,Median,120,eval_input,2020-02-21 16:04:41,100 20,60,,,,,
srockhil,Median,121,eval_input,2020-02-21 16:04:44,100 20 20,20,,,,,
srockhil,Median,122,eval_input,2020-02-21 16:04:59,100 20 21,21,,,,,
srockhil,Median,123,eval_input,2020-02-21 16:05:01,100 20 22,22,,,,,
srockhil,Median,124,eval_input,2020-02-21 16:05:03,100 20 40,40,,,,,
srockhil,Median,125,eval_input,2020-02-21 16:05:17,100 20 1,20,,,,,
srockhil,Median,126,eval_input,2020-02-21 16:05:29,100 20 7,20,,,,,
srockhil,Median,127,eval_input,2020-02-21 16:08:33,100 20 0,20,,,,,
srockhil,Median,128,eval_input,2020-02-21 16:10:08,100 20 1,20,,,,,
srockhil,Median,129,eval_input,2020-02-21 16:10:09,100 20 2,20,,,,,
srockhil,Median,130,eval_input,2020-02-21 16:10:10,100 20 3,20,,,,,
srockhil,Median,131,eval_input,2020-02-21 16:10:11,100 20 4,20,,,,,
srockhil,Median,132,eval_input,2020-02-21 16:10:11,100 20 5,20,,,,,
srockhil,Median,133,eval_input,2020-02-21 16:10:12,100 20 6,20,,,,,
srockhil,Median,135,eval_input,2020-02-21 16:10:13,100 20 8,20,,,,,
srockhil,Median,134,eval_input,2020-02-21 16:10:13,100 20 7,20,,,,,
srockhil,Median,136,eval_input,2020-02-21 16:10:15,100 20 9,20,,,,,
srockhil,Median,137,eval_input,2020-02-21 16:10:16,100 20 10,20,,,,,
srockhil,Median,138,eval_input,2020-02-21 16:10:18,100 20 11,20,,,,,
srockhil,Median,139,eval_input,2020-02-21 16:10:20,100 20 19,20,,,,,
srockhil,Median,140,eval_input,2020-02-21 16:10:22,100 20 20,20,,,,,
srockhil,Median,141,eval_input,2020-02-21 16:10:23,100 20 21,21,,,,,
srockhil,Median,142,eval_input,2020-02-21 16:10:24,100 20 222,100,,,,,
srockhil,Median,143,eval_input,2020-02-21 16:10:46,100 20 22,22,,,,,
srockhil,Median,144,eval_input,2020-02-21 16:10:47,100 20 23,23,,,,,
srockhil,Median,145,eval_input,2020-02-21 16:10:48,100 20 24,24,,,,,
srockhil,Median,146,eval_input,2020-02-21 16:10:49,100 20 25,25,,,,,
srockhil,Median,147,eval_input,2020-02-21 16:10:49,100 20 26,26,,,,,
srockhil,Median,148,eval_input,2020-02-21 16:10:50,100 20 27,27,,,,,
srockhil,Median,149,eval_input,2020-02-21 16:10:52,100 20 28,28,,,,,
srockhil,Median,150,eval_input,2020-02-21 16:10:56,100 20 40,40,,,,,
srockhil,Median,151,eval_input,2020-02-21 16:10:59,100 20 59,59,,,,,
srockhil,Median,152,eval_input,2020-02-21 16:11:01,100 20 60,60,,,,,
srockhil,Median,153,eval_input,2020-02-21 16:11:03,100 20 99,99,,,,,
srockhil,Median,154,eval_input,2020-02-21 16:11:05,100 20 100,100,,,,,
srockhil,Median,155,eval_input,2020-02-21 16:11:07,100 20 120,100,,,,,
srockhil,Median,156,eval_input,2020-02-21 16:11:10,100 20 101,100,,,,,
srockhil,Median,157,eval_input,2020-02-21 16:11:44,100 20 200,100,,,,,
srockhil,Median,158,eval_input,2020-02-21 16:11:46,100 20 230,100,,,,,
srockhil,Median,159,eval_input,2020-02-21 16:11:58,500 30,265,,,,,
srockhil,Median,160,eval_input,2020-02-21 16:12:04,500 30 1,30,,,,,
srockhil,Median,161,eval_input,2020-02-21 16:12:07,500 30 40,40,,,,,
srockhil,Median,162,eval_input,2020-02-21 16:12:13,500 30 478,478,,,,,
srockhil,Median,163,eval_input,2020-02-21 16:12:16,500 30 499,499,,,,,
srockhil,Median,164,eval_input,2020-02-21 16:12:18,500 30 500,500,,,,,
srockhil,Median,165,eval_input,2020-02-21 16:12:19,500 30 501,500,,,,,
srockhil,Median,166,eval_input,2020-02-21 16:13:27,500 30 40,40,,,,,
srockhil,Median,167,eval_input,2020-02-21 16:13:28,500 30 40 1,35,,,,,
srockhil,Median,168,eval_input,2020-02-21 16:13:43,500 30 40 2,35,,,,,
srockhil,Median,169,eval_input,2020-02-21 16:13:44,500 30 40 4,35,,,,,
srockhil,Median,170,eval_input,2020-02-21 16:13:47,500 30 40 3,35,,,,,
srockhil,Median,171,eval_input,2020-02-21 16:13:50,500 30 40 4,35,,,,,
srockhil,Median,172,eval_input,2020-02-21 16:13:51,500 30 40 5,35,,,,,
srockhil,Median,173,eval_input,2020-02-21 16:13:52,500 30 40 6,35,,,,,
srockhil,Median,174,eval_input,2020-02-21 16:13:53,500 30 40 7,35,,,,,
srockhil,Median,175,eval_input,2020-02-21 16:13:54,500 30 40 8,35,,,,,
srockhil,Median,176,eval_input,2020-02-21 16:14:06,500 30 40,40,,,,,
srockhil,Median,177,eval_input,2020-02-21 16:14:45,500 30,265,,,,,
srockhil,Median,178,eval_input,2020-02-21 16:15:08,500 30 3,30,,,,,
srockhil,Median,179,eval_input,2020-02-21 16:15:10,500 30 4,30,,,,,
srockhil,Median,180,eval_input,2020-02-21 16:15:11,500 30 5,30,,,,,
srockhil,Median,181,eval_input,2020-02-21 16:15:14,500 30 30,30,,,,,
srockhil,Median,182,eval_input,2020-02-21 16:15:49,500 30 50,50,,,,,
srockhil,Median,183,eval_input,2020-02-21 16:15:51,500 30 50 2,40,,,,,
srockhil,Median,184,eval_input,2020-02-21 16:16:01,500 30 50 3,40,,,,,
srockhil,Median,185,eval_input,2020-02-21 16:16:02,500 30 50 4,40,,,,,
srockhil,Median,186,eval_input,2020-02-21 16:16:40,500 30 60 4,45,,,,,
srockhil,Median,187,eval_input,2020-02-21 16:16:41,500 30 70 4,50,,,,,
srockhil,Median,188,eval_input,2020-02-21 16:16:57,500 30 20 4,25,,,,,
srockhil,Median,189,eval_input,2020-02-21 16:17:03,500 30 0 4,17,,,,,
srockhil,Median,190,eval_input,2020-02-21 16:17:10,500 30 1 4,17,,,,,
srockhil,Median,191,eval_input,2020-02-21 16:17:12,500 30 2 4,17,,,,,
srockhil,Median,192,eval_input,2020-02-21 16:17:44,500 30 2 5,17.5,,,,,
srockhil,Median,193,eval_input,2020-02-21 16:17:45,500 30 2 6,18,,,,,
srockhil,Median,194,eval_input,2020-02-21 16:17:46,500 30 2 7,18.5,,,,,
srockhil,Median,195,eval_input,2020-02-21 16:17:47,500 30 2 8,19,,,,,
srockhil,Median,196,eval_input,2020-02-21 16:17:50,500 30 2 30,30,,,,,
srockhil,Median,197,eval_input,2020-02-21 16:17:58,500 30 2 5,17.5,,,,,
srockhil,Median,198,eval_input,2020-02-21 16:18:24,500 30 2 0,16,,,,,
srockhil,Median,199,eval_input,2020-02-21 16:18:45,500 30 5 0,17.5,,,,,
srockhil,Median,200,eval_input,2020-02-21 16:19:45,500 30 5 1,17.5,,,,,
srockhil,Median,201,eval_input,2020-02-21 16:19:48,500 30 5 2,17.5,,,,,
srockhil,Median,202,eval_input,2020-02-21 16:19:50,500 30 5 3,17.5,,,,,
srockhil,Median,203,eval_input,2020-02-21 16:19:51,500 30 5 4,17.5,,,,,
srockhil,Median,204,eval_input,2020-02-21 16:19:53,500 30 5 5,17.5,,,,,
srockhil,Median,205,eval_input,2020-02-21 16:19:54,500 30 5 6,18,,,,,
srockhil,Median,206,eval_input,2020-02-21 16:19:56,500 30 5 7,18.5,,,,,
srockhil,Median,207,eval_input,2020-02-21 16:20:49,500 30 5 8,19,,,,,
srockhil,Median,208,eval_input,2020-02-21 16:20:51,500 30 5 9,19.5,,,,,
srockhil,Median,209,eval_input,2020-02-21 16:20:53,500 30 5 10,20,,,,,
srockhil,Median,210,eval_input,2020-02-21 16:20:54,500 30 5 100,65,,,,,
srockhil,Median,211,eval_input,2020-02-21 16:21:14,100,100,,,,,
srockhil,Median,212,eval_input,2020-02-21 16:21:20,100 0,50,,,,,
srockhil,Median,213,eval_input,2020-02-21 16:21:26,100 50,75,,,,,
srockhil,Median,214,eval_input,2020-02-21 16:21:36,100 50 60,60,,,,,
srockhil,Median,215,eval_input,2020-02-21 16:21:54,100 50 50,50,,,,,
srockhil,Median,216,eval_input,2020-02-21 16:21:56,100 50 49,50,,,,,
srockhil,Median,217,eval_input,2020-02-21 16:21:58,100 50 -5,50,,,,,
srockhil,Median,218,eval_input,2020-02-21 16:22:00,100 50 99,99,,,,,
srockhil,Median,219,eval_input,2020-02-21 16:22:04,100 50 101,100,,,,,
srockhil,Median,220,eval_input,2020-02-21 16:22:07,100 50 100,100,,,,,
srockhil,Median,221,eval_input,2020-02-21 16:22:12,100 50 70,70,,,,,
srockhil,Median,222,eval_input,2020-02-21 16:22:17,100 50 100,100,,,,,
srockhil,Median,223,eval_input,2020-02-21 16:22:21,100 50 100 50,75,,,,,
srockhil,Median,224,eval_input,2020-02-21 16:22:35,100 50 100 50 60,60,,,,,
srockhil,Median,225,eval_input,2020-02-21 16:22:40,100 50 100 50 49,50,,,,,
srockhil,Median,226,eval_input,2020-02-21 16:22:42,100 50 100 50 100,100,,,,,
srockhil,Median,227,eval_input,2020-02-21 16:22:50,100 50 100 50,75,,,,,
srockhil,Median,228,eval_input,2020-02-21 16:22:51,100 50 103 50,75,,,,,
srockhil,Median,229,eval_input,2020-02-21 16:22:53,100 50 104 50,75,,,,,
srockhil,Median,230,eval_input,2020-02-21 16:23:07,100 50 30 100,75,,,,,
srockhil,Median,231,eval_input,2020-02-21 16:23:12,100 50 30 80,65,,,,,
srockhil,Median,232,eval_input,2020-02-21 16:23:37,100 50 30 80 0,50,,,,,
srockhil,Median,233,eval_input,2020-02-21 16:23:51,100 51 30 80 0,51,,,,,
srockhil,Median,234,eval_input,2020-02-21 16:24:01,100 51 30 80 101,80,,,,,
srockhil,Median,235,eval_input,2020-02-21 16:25:22,100 51 30 80 101 60,70,,,,,
srockhil,Median,236,eval_input,2020-02-21 16:25:27,100 51 30 80 101 0,65.5,,,,,
srockhil,Median,237,eval_input,2020-02-21 16:26:59,100 51 30 60 101 0,55.5,,,,,
srockhil,Median,238,eval_input,2020-02-21 16:27:24,100 50 30 60 101 0,55,,,,,
srockhil,Median,239,eval_input,2020-02-21 16:27:42,0 100,50,,,,,
srockhil,Median,240,eval_input,2020-02-21 16:27:55,0 100 20 80,50,,,,,
srockhil,Median,241,eval_input,2020-02-21 16:28:05,0 100 20,20,,,,,
srockhil,Median,242,eval_input,2020-02-21 16:28:09,0 100 20 80,50,,,,,
srockhil,Median,243,eval_input,2020-02-21 16:28:19,0 100 20 90,55,,,,,
srockhil,Median,244,eval_input,2020-02-21 16:28:36,0 100 20 90 30 80,55,,,,,
srockhil,Median,245,eval_input,2020-02-21 16:28:43,0 100 20 90 30 70,50,,,,,
srockhil,Median,246,eval_input,2020-02-21 16:28:58,0 100 20 90 30 70 60,60,,,,,
srockhil,Median,247,eval_input,2020-02-21 16:29:11,100 0,50,,,,,
srockhil,Median,248,eval_input,2020-02-21 16:29:25,100 0 200 100,100,,,,,
srockhil,Median,249,eval_input,2020-02-21 16:30:01,100 0 200 50,75,,,,,
srockhil,Median,250,eval_input,2020-02-21 16:31:05,0 10,5,,,,,
srockhil,Median,251,eval_input,2020-02-21 16:31:17,0 10 3 8,5.5,,,,,
srockhil,Median,252,eval_input,2020-02-21 16:31:30,0 10 8 3,5.5,,,,,
srockhil,Median,253,eval_input,2020-02-21 16:31:57,0 10 5 5,5,,,,,
srockhil,Median,254,eval_input,2020-02-21 16:32:06,0 10 5 5 5 2,5,,,,,
srockhil,Median,255,eval_input,2020-02-21 16:32:09,0 10 5 5 5 2 5 7 1,5,,,,,
srockhil,Median,256,eval_input,2020-02-21 16:33:03,0 10 -1,0,,,,,
srockhil,Median,257,eval_input,2020-02-21 16:33:07,0 10 101,10,,,,,
srockhil,Median,258,eval_input,2020-02-21 16:33:59,0,0,,,,,
srockhil,Median,259,eval_input,2020-02-21 16:34:02,0 20,10,,,,,
srockhil,Median,260,eval_input,2020-02-21 16:34:28,0 20 -5,0,,,,,
srockhil,Median,261,eval_input,2020-02-21 16:34:32,0 20 24,20,,,,,
srockhil,Median,262,eval_input,2020-02-21 16:34:38,0 20 10 15,12.5,,,,,
srockhil,Median,263,eval_input,2020-02-21 16:34:54,0 20 0 15,7.5,,,,,
srockhil,Median,264,eval_input,2020-02-21 16:35:02,0 20 -4 15,7.5,,,,,
srockhil,Median,265,eval_input,2020-02-21 16:35:05,0 20 1 15,8,,,,,
srockhil,Median,266,eval_input,2020-02-21 16:35:12,0 20 15 0,7.5,,,,,
srockhil,Median,267,eval_input,2020-02-21 16:35:15,0 20 15 24,17.5,,,,,
srockhil,Median,268,eval_input,2020-02-21 16:35:23,0 20 15 25,17.5,,,,,
srockhil,Median,269,eval_input,2020-02-21 16:35:32,0 20 15 25,17.5,,,,,
srockhil,Median,270,eval_input,2020-02-21 16:35:37,0 20 15 25 -1,15,,,,,
srockhil,Median,271,eval_input,2020-02-21 16:35:41,0 20 15 25 100,20,,,,,
srockhil,Median,272,quiz_answer,2020-02-21 16:36:43,1 8 24,8,0,8,true,,
